name,count,gender,probability,IPA,IPA_stress,n_syllables
Merike,13.0,female,1.0,,,
Justyn,13.0,male,1.0,,,
Demetris,13.0,male,0.92,,,
Nica,13.0,female,0.92,,,
Omari,13.0,male,0.92,,,
Guro,13.0,female,1.0,,,
Saeko,13.0,female,1.0,,,
Haidi,13.0,female,1.0,,,
Darleen,13.0,female,1.0,,,
Kendell,13.0,female,0.69,'kɛn dəl,10,2.0
Reidun,13.0,female,1.0,,,
Ilie,13.0,male,0.92,,,
Cleide,13.0,female,1.0,,,
Hen,13.0,female,0.69,'hɛn,1,1.0
Hristina,13.0,female,1.0,,,
Léonie,13.0,female,1.0,,,
Bimal,13.0,male,1.0,,,
Gilvan,13.0,male,1.0,,,
Silvie,13.0,female,1.0,'sɪl viː,10,2.0
Binod,13.0,male,1.0,,,
Abhigyan,13.0,male,1.0,,,
Chunmei,13.0,female,1.0,,,
Gabri,13.0,male,0.62,,,
Bir,13.0,male,0.77,'bɛː,1,1.0
Wise,13.0,male,1.0,'waɪz,1,1.0
Daiva,13.0,female,1.0,,,
Rauf,13.0,male,1.0,,,
Mithun,13.0,male,1.0,'mɪ θʌn,10,2.0
Laufey,13.0,female,1.0,,,
Tayo,13.0,female,0.54,,,
Caprice,13.0,female,1.0,kə 'priːs,01,2.0
Raad,13.0,male,1.0,'rɑd,1,1.0
Auguste,13.0,male,0.92,'ɔː gəst,10,2.0
Adaeze,13.0,female,1.0,,,
Pierre-Emmanuel,13.0,male,1.0,,,
Rolanda,13.0,female,1.0,roʊ 'lɑn də,010,3.0
Leonid,13.0,male,0.92,'liː ə nɪd,100,3.0
Raouf,13.0,male,1.0,,,
Krishan,13.0,male,1.0,,,
Adriel,13.0,male,0.92,ə 'driːl,01,2.0
Mònica,13.0,female,1.0,,,
Ona,13.0,female,1.0,ə 'nɑ,01,2.0
Marysia,13.0,female,1.0,,,
Rameez,13.0,male,1.0,,,
Raffael,13.0,male,1.0,'ɹæ feɪ,10,2.0
Annukka,13.0,female,1.0,,,
Jarosław,13.0,male,1.0,,,
Leighanne,13.0,female,1.0,,,
László,13.0,male,0.92,,,
Reilly,13.0,male,0.69,'raɪ liː,10,2.0
Gilma,13.0,female,0.92,,,
Jolaine,13.0,female,1.0,,,
Subhendu,13.0,male,1.0,,,
Stevens,13.0,male,1.0,'stiː vənz,10,2.0
Apolline,13.0,female,1.0,'æ pə `laɪn,101,3.0
Tathiane,13.0,female,1.0,,,
Cedrik,13.0,male,1.0,,,
Yaara,13.0,female,1.0,,,
Adelia,13.0,female,0.92,,,
Afra,13.0,female,1.0,æ 'fɹæ,01,2.0
Susmita,13.0,female,1.0,,,
Jarle,13.0,male,1.0,,,
Farai,13.0,male,1.0,'fɛ reɪ,10,2.0
Erina,13.0,female,1.0,ɛː 'iː nʌ,010,3.0
Gad,13.0,male,1.0,'gæd,1,1.0
Tahani,13.0,female,1.0,,,
Asta,13.0,female,0.92,'ɑ stə,10,2.0
Chadia,13.0,female,0.92,,,
Sakine,13.0,female,1.0,,,
Mun,13.0,female,0.69,'mən,1,1.0
Fazlur,13.0,male,1.0,,,
Ümmühan,13.0,female,1.0,,,
Tarique,13.0,male,1.0,,,
Anamarija,13.0,female,1.0,,,
Armon,13.0,male,1.0,'ɑr mən,10,2.0
Way,13.0,female,0.62,'weɪ,1,1.0
Yim,13.0,male,0.77,'jɪm,1,1.0
Camilia,13.0,female,1.0,,,
Purvi,13.0,female,1.0,,,
Nhi,13.0,female,0.92,,,
Reine,13.0,female,0.92,'reɪn,1,1.0
Slavko,13.0,male,1.0,,,
Manolito,13.0,male,1.0,,,
Sangita,13.0,female,1.0,,,
Janneth,13.0,female,1.0,,,
Minhaj,13.0,male,1.0,,,
Atsuko,13.0,female,1.0,,,
Nishanth,13.0,male,1.0,,,
Giuditta,13.0,female,1.0,,,
Angharad,13.0,female,1.0,'æŋ hæ `ɹæ,101,3.0
Antero,13.0,male,1.0,,,
Zuzanna,13.0,female,1.0,,,
Toma,13.0,female,0.54,'toʊ mə,10,2.0
Myla,13.0,female,1.0,,,
Doan,13.0,male,0.77,'doʊn,1,1.0
Suhas,13.0,male,1.0,,,
Frederique,13.0,female,0.92,,,
Ilke,13.0,female,1.0,'ɪl,1,1.0
Sujith,13.0,male,1.0,,,
Shafaq,13.0,female,0.92,,,
Tarcisio,13.0,male,1.0,,,
Amarjit,13.0,male,0.77,,,
Keziah,13.0,female,1.0,kə 'ziː ə,010,3.0
Nilo,13.0,male,1.0,,,
Hanin,13.0,female,1.0,,,
Koby,13.0,male,0.77,'koʊ biː,10,2.0
Gessica,13.0,female,1.0,,,
Zeke,13.0,male,0.92,'ziːk,1,1.0
Mable,13.0,female,0.92,'meɪ bəl,10,2.0
Egon,13.0,male,0.92,'iː gən,10,2.0
Affan,13.0,male,1.0,,,
Haithem,13.0,male,0.92,,,
Bjørnar,13.0,male,1.0,,,
Nisreen,13.0,female,1.0,,,
Kartini,13.0,female,1.0,,,
Teuku,13.0,male,1.0,,,
Rosendo,13.0,male,1.0,,,
Janja,13.0,female,1.0,,,
Mishka,13.0,female,0.85,,,
Devika,13.0,female,1.0,,,
Olgun,13.0,male,1.0,,,
Eleana,13.0,female,0.92,,,
Michaella,13.0,female,1.0,`maɪ 'kɛ lə,110,3.0
Nicolene,13.0,female,1.0,,,
Nikolett,13.0,female,1.0,,,
Niloofar,13.0,female,0.92,,,
Doudou,13.0,male,0.54,,,
Phu,13.0,female,0.77,'fuː,1,1.0
Shahida,13.0,female,1.0,,,
Dayne,13.0,male,0.77,'deɪn,1,1.0
Dou,13.0,female,0.69,,,
Harleen,13.0,female,0.85,,,
Kortney,13.0,female,1.0,,,
Abha,13.0,female,1.0,,,
Amandeep,13.0,male,0.54,,,
Donata,13.0,female,1.0,də 'nɑ tʌ,010,3.0
Sue-Ann,13.0,female,1.0,,,
Winsome,13.0,female,1.0,'wɪn səm,10,2.0
Inne,13.0,female,1.0,,,
Arnela,13.0,female,1.0,,,
Vienna,13.0,female,1.0,viː 'ɛ nʌ,010,3.0
Sujatha,13.0,female,1.0,,,
Vytautas,13.0,male,1.0,,,
Thakur,13.0,male,1.0,,,
Maj,13.0,female,0.85,'mæʤ,1,1.0
Istvan,13.0,male,1.0,'ɪst væ,10,2.0
Roch,13.0,male,0.77,'rɑk,1,1.0
Cherif,13.0,male,0.92,,,
Pari,13.0,female,0.92,,,
Loreta,13.0,female,1.0,,,
Arezou,13.0,female,1.0,,,
Nete,13.0,female,1.0,'ni,1,1.0
Princy,13.0,female,0.92,,,
Dražen,13.0,male,1.0,,,
Ruhi,13.0,female,0.77,,,
Indi,13.0,male,0.77,,,
Daisuke,13.0,male,1.0,,,
Chiew,13.0,female,1.0,,,
Perttu,13.0,male,1.0,,,
Nishi,13.0,female,0.77,'niː ʃiː,10,2.0
Tak,13.0,male,1.0,'tæk,1,1.0
Milda,13.0,female,0.92,,,
Fariha,13.0,female,0.92,,,
Sigurd,13.0,male,1.0,'sɪ gɛːd,10,2.0
Roop,13.0,male,0.54,'ruːp,1,1.0
Takenori,13.0,male,1.0,,,
Esko,13.0,male,1.0,,,
Gültekin,13.0,male,1.0,,,
Hebert,13.0,male,1.0,'hɛ bɛːt,10,2.0
Pius,13.0,male,0.85,'paɪ əs,10,2.0
Gaylord,13.0,male,0.92,'geɪ `lɔːrd,11,2.0
Umi,13.0,female,1.0,,,
Sören,13.0,male,0.92,,,
Noman,13.0,male,0.92,,,
Tie,13.0,male,0.62,'taɪ,1,1.0
Adolph,13.0,male,0.92,'eɪ dɔːlf,10,2.0
Yogendra,13.0,male,1.0,,,
Neeraja,13.0,female,1.0,,,
Bjørg,13.0,female,1.0,,,
Eunjin,13.0,female,1.0,,,
Roya,13.0,female,1.0,'ɹɔɪ ʌ,10,2.0
Nynke,13.0,female,1.0,,,
Jonni,13.0,male,0.77,,,
Berivan,13.0,female,1.0,,,
Catherina,13.0,female,1.0,kɑ θɛː 'iː nʌ,0010,4.0
Melva,13.0,female,1.0,'mɛl və,10,2.0
Napoleón,13.0,male,1.0,,,
Liming,13.0,female,0.92,'laɪ mɪŋ,10,2.0
Laken,13.0,female,1.0,,,
Nivedita,13.0,female,1.0,,,
Ann-Sofie,13.0,female,1.0,,,
Malee,13.0,female,1.0,,,
Ione,13.0,female,1.0,aɪ 'oʊ niː,010,3.0
Mui,13.0,female,0.85,'muː ɪ,10,2.0
Lauris,13.0,female,0.92,,,
Atsushi,13.0,male,1.0,ɑs suː ʃiː,000,3.0
Anubhav,13.0,male,1.0,,,
Wina,12.0,female,1.0,,,
Leigha,12.0,female,1.0,,,
Lisi,12.0,female,1.0,'liː siː,10,2.0
Nuwan,12.0,male,1.0,,,
Mareike,12.0,female,1.0,,,
Rahil,12.0,male,0.92,,,
Magne,12.0,male,1.0,'mæɡ nɪ,10,2.0
Hengameh,12.0,female,1.0,,,
Fatemeh,12.0,female,1.0,,,
Yeri,12.0,female,0.83,,,
Struan,12.0,male,1.0,'stɹjʉː æ,10,2.0
Telmo,12.0,male,1.0,,,
Myo,12.0,male,0.75,,,
Channa,12.0,female,0.58,,,
Viera,12.0,female,1.0,'viː rə,10,2.0
Hsu,12.0,male,0.58,'ʃuː,1,1.0
Nesma,12.0,female,1.0,,,
Neesha,12.0,female,1.0,,,
Hailee,12.0,female,1.0,,,
Razelle,12.0,female,1.0,,,
Blerta,12.0,female,1.0,,,
Alyn,12.0,female,0.75,,,
Jawdat,12.0,male,0.92,,,
Jelly,12.0,female,0.92,'ʤɛ liː,10,2.0
Lynnae,12.0,female,1.0,,,
Yavor,12.0,male,1.0,,,
Ann-Christine,12.0,female,1.0,,,
Linnette,12.0,female,1.0,,,
Lurdes,12.0,female,1.0,,,
Zuhair,12.0,male,1.0,,,
Ivania,12.0,female,1.0,,,
Loi,12.0,female,0.67,,,
Ivett,12.0,female,1.0,,,
Cleopatra,12.0,female,0.92,`kliː ə 'pæ trə,1010,4.0
Itsik,12.0,male,1.0,,,
Daranee,12.0,female,1.0,,,
Enny,12.0,female,1.0,,,
Willi,12.0,male,1.0,'wɪ liː,10,2.0
Sohel,12.0,male,1.0,,,
Kun,12.0,male,0.83,'kən,1,1.0
Armel,12.0,male,0.92,ɑr 'mɛl,01,2.0
Syam,12.0,male,1.0,,,
Gissela,12.0,female,1.0,,,
Amadou,12.0,male,1.0,'æ mə `duː,101,3.0
Yassaman,12.0,female,1.0,,,
Julienne,12.0,female,1.0,,,
Naama,12.0,female,1.0,,,
Jean-René,12.0,male,1.0,,,
Jezabel,12.0,female,0.92,'dʒɛ zeɪ bʌ,100,3.0
Hemal,12.0,male,1.0,,,
Sabrine,12.0,female,1.0,'sæ bɹi,10,2.0
Tadeusz,12.0,male,1.0,'tæ diː uːz,100,3.0
Kamini,12.0,female,1.0,,,
Stinne,12.0,female,1.0,,,
Vrushali,12.0,female,1.0,,,
Cinta,12.0,female,1.0,,,
Aryan,12.0,male,1.0,'ɑ riː ən,100,3.0
Shareef,12.0,male,1.0,,,
Tiffiny,12.0,female,1.0,,,
Malachi,12.0,male,1.0,'mæ lʌ `kaɪ,101,3.0
Imed,12.0,male,1.0,,,
Rennie,12.0,female,0.5,'rɛ niː,10,2.0
Jo-Anna,12.0,female,1.0,,,
Marinela,12.0,female,1.0,,,
Odessa,12.0,female,1.0,oʊ 'dɛ sə,010,3.0
Emiko,12.0,female,1.0,,,
Madan,12.0,male,1.0,'meɪ dən,10,2.0
Marilin,12.0,female,1.0,'mæ rɪ lɪn,100,3.0
Timon,12.0,male,0.92,'taɪ mən,10,2.0
Rubina,12.0,female,1.0,ruː 'biː nʌ,010,3.0
Ifigenia,12.0,female,1.0,,,
Azizi,12.0,female,0.5,,,
Diaz,12.0,male,0.75,'diː `æz,11,2.0
Aparecida,12.0,female,0.92,,,
Saw,12.0,male,0.75,'sɔː,1,1.0
Ivanka,12.0,female,1.0,,,
Celestino,12.0,male,0.92,ʧɛ lɛ 'stiː noʊ,0010,4.0
Roope,12.0,male,1.0,'ruːp,1,1.0
Naoual,12.0,male,0.75,'neɪ ʌ `jʉː ʌ,1010,4.0
Raissa,12.0,female,1.0,'reɪ sə,10,2.0
Derry,12.0,male,0.67,'dɛ riː,10,2.0
Khadra,12.0,female,1.0,,,
Kamol,12.0,male,0.92,,,
Sally-Anne,12.0,female,1.0,,,
Meira,12.0,female,1.0,,,
Marinka,12.0,female,1.0,mʌ 'ɹɪŋ kʌ,010,3.0
Masaaki,12.0,male,1.0,`mɑ sɑ 'ɑ kiː,1010,4.0
Vanisha,12.0,female,1.0,,,
Sarthak,12.0,male,1.0,,,
Zeena,12.0,female,1.0,,,
Reji,12.0,male,0.92,,,
Hok,12.0,male,1.0,,,
Celena,12.0,female,1.0,ʧɛ 'lɛ nʌ,010,3.0
Falco,12.0,male,1.0,'fæl koʊ,10,2.0
Sofija,12.0,female,0.92,,,
Lars-Erik,12.0,male,1.0,,,
Lingling,12.0,female,1.0,,,
Olalere,12.0,female,0.92,,,
Siegfried,12.0,male,1.0,'siːg `friːd,11,2.0
Iskandar,12.0,male,1.0,,,
Nhan,12.0,male,0.75,,,
Kikelomo,12.0,female,1.0,,,
Dougal,12.0,male,1.0,'duː gəl,10,2.0
Shahrzad,12.0,female,1.0,`ʃɑr 'zæd,11,2.0
Sumaira,12.0,female,1.0,,,
Jerzy,12.0,male,0.92,'ʤɛː ziː,10,2.0
Tamanna,12.0,female,1.0,,,
Janene,12.0,female,1.0,,,
Jorrit,12.0,male,1.0,,,
Orville,12.0,male,1.0,'ɔːr vɪl,10,2.0
Eladio,12.0,male,1.0,,,
Saly,12.0,female,0.92,'sɑ li,10,2.0
Masud,12.0,male,1.0,,,
Lidya,12.0,female,1.0,,,
Richi,12.0,male,0.92,,,
Elfi,12.0,female,1.0,,,
Ericson,12.0,male,1.0,'ɛ rɪk sən,100,3.0
Sidika,12.0,female,1.0,,,
Tetsuhiro,12.0,male,1.0,,,
Feryal,12.0,female,1.0,,,
Mere,12.0,female,0.92,'mɪr,1,1.0
Emese,12.0,female,1.0,,,
Arta,12.0,female,0.92,,,
Trena,12.0,female,1.0,,,
Suni,12.0,female,0.92,,,
Jon-Paul,12.0,male,1.0,,,
Nawel,12.0,female,1.0,,,
Faouzi,12.0,male,1.0,,,
Lyda,12.0,female,1.0,'laɪ də,10,2.0
Rouzbeh,12.0,male,1.0,,,
Heying,12.0,female,1.0,'heɪ ɪŋ,10,2.0
Wiliam,12.0,male,1.0,,,
Krunal,12.0,male,1.0,,,
Romeu,12.0,male,1.0,,,
Shehu,12.0,male,1.0,,,
Jacquelin,12.0,female,0.92,,,
Davidson,12.0,male,0.75,'deɪ vɪd sən,100,3.0
Prasit,12.0,male,1.0,,,
Audry,12.0,female,1.0,'ɔː driː,10,2.0
Ülfet,12.0,female,1.0,,,
Florinda,12.0,female,1.0,flɔː 'riːn də,010,3.0
Gabino,12.0,male,1.0,,,
Harrie,12.0,female,0.58,'hæ ɹi,10,2.0
Shuaib,12.0,male,0.83,,,
Gara,12.0,female,1.0,'gæ rə,10,2.0
Udai,12.0,male,1.0,,,
Edilson,12.0,male,1.0,,,
Ambreen,12.0,female,1.0,,,
Ham,12.0,male,0.75,'hæm,1,1.0
Natan,12.0,male,1.0,'neɪ tən,10,2.0
Bukola,12.0,female,1.0,,,
Zahira,12.0,female,1.0,,,
Riyad,12.0,male,1.0,riː 'ɑd,01,2.0
Vella,12.0,female,1.0,'vɛ lə,10,2.0
Gwenaël,12.0,male,1.0,,,
Josipa,12.0,female,1.0,,,
Aygül,12.0,female,1.0,,,
Makbule,12.0,female,1.0,,,
Nabin,12.0,male,1.0,,,
Ify,12.0,female,0.67,,,
Birgir,12.0,male,1.0,,,
Dinko,12.0,male,1.0,,,
Parijat,12.0,male,1.0,,,
Foued,12.0,male,1.0,,,
Keijo,12.0,male,1.0,,,
Jinan,12.0,female,1.0,,,
Osa,12.0,male,0.83,,,
Roslan,12.0,male,1.0,,,
Symon,12.0,male,1.0,'sɪ mən,10,2.0
Azar,12.0,female,0.75,ɑ 'zɑr,01,2.0
Grazyna,12.0,female,1.0,,,
Yanik,12.0,male,1.0,'jæ nɪk,10,2.0
Hodon,12.0,female,1.0,,,
Serafin,12.0,male,1.0,'sɛ rə fɪn,100,3.0
Hsieh,12.0,female,0.92,ʃiː 'ɛ,01,2.0
Allister,12.0,male,1.0,'ɔː lɪ stɛː,100,3.0
Bengu,12.0,female,1.0,,,
Soon,12.0,male,0.67,'suːn,1,1.0
Ebere,12.0,female,0.83,,,
Budiman,12.0,male,1.0,'bjuː tɪ mən,100,3.0
Miran,12.0,male,0.83,,,
Frazer,12.0,male,1.0,'freɪ zɛː,10,2.0
Zaneta,12.0,female,1.0,zɑ 'nɛ tʌ,010,3.0
Tuukka,12.0,male,1.0,,,
Fida,12.0,female,0.67,,,
Archi,12.0,female,0.83,,,
Miji,12.0,female,0.92,,,
Kayi,12.0,female,1.0,,,
Nariman,12.0,female,0.75,,,
Muhanad,12.0,male,1.0,,,
Hakima,12.0,female,1.0,,,
Cihad,12.0,male,1.0,,,
Jerrod,12.0,male,1.0,,,
Tahar,12.0,male,1.0,,,
Vinoth,12.0,male,1.0,,,
Pierangelo,12.0,male,1.0,,,
Laxman,12.0,male,1.0,,,
Capucine,12.0,female,1.0,,,
Petia,12.0,female,1.0,,,
Zarko,12.0,male,1.0,,,
Royston,12.0,male,1.0,'rɔɪ stən,10,2.0
Iuri,12.0,male,0.92,,,
Aastha,12.0,female,1.0,,,
Winona,12.0,female,1.0,'wɪ nʌ nʌ,100,3.0
Eftihia,12.0,female,1.0,,,
Sera,12.0,female,0.92,'sɪ rə,10,2.0
Honor,12.0,female,0.92,'ɑ nɛː,10,2.0
Servando,12.0,male,1.0,,,
Apollo,12.0,male,1.0,ə 'pɑ loʊ,010,3.0
Mudita,12.0,female,1.0,,,
Bronwen,12.0,female,1.0,'brɔːn wɪn,10,2.0
Bjarke,12.0,male,1.0,,,
Kaela,12.0,female,1.0,,,
Firat,12.0,male,1.0,,,
Shaye,12.0,female,0.83,,,
Landry,12.0,male,0.58,'læn driː,10,2.0
Robbi,12.0,female,0.75,,,
Manj,12.0,female,1.0,,,
Jomar,12.0,male,0.92,,,
Abiodun,12.0,male,1.0,,,
Carlin,12.0,male,0.58,'kɑr lɪn,10,2.0
Harshita,12.0,female,1.0,,,
Mareen,12.0,female,1.0,,,
Shitij,12.0,male,1.0,,,
Klemen,12.0,male,1.0,,,
Shachar,12.0,male,0.83,,,
Parwinder,12.0,male,0.83,,,
Neila,12.0,female,1.0,,,
Fatime,12.0,female,1.0,,,
Izzat,12.0,male,0.92,,,
Jessamine,12.0,female,1.0,'ʤɛ sə mɪn,100,3.0
Rajendran,12.0,male,1.0,,,
Icaro,12.0,male,1.0,aɪ 'kæ ɹəʊ,010,3.0
Yi-Chun,12.0,female,1.0,,,
Leigh-Anne,12.0,female,1.0,,,
Moez,12.0,male,1.0,,,
Remedios,12.0,female,1.0,,,
Lieke,12.0,female,1.0,,,
Bashkim,12.0,male,1.0,,,
Farhat,12.0,female,0.67,'fɑr `hæt,11,2.0
Vahit,12.0,male,1.0,,,
Saadettin,12.0,male,1.0,,,
Keziban,12.0,female,1.0,,,
Gülen,12.0,female,0.92,,,
Jayna,12.0,female,1.0,,,
Hanae,12.0,female,1.0,,,
Pero,12.0,male,1.0,'pɛː oʊ,10,2.0
Ennio,12.0,male,1.0,,,
Gwladys,12.0,female,1.0,,,
Anasuya,12.0,female,1.0,,,
Yeng,12.0,female,1.0,,,
Floris,12.0,male,0.92,'flɔː rɪs,10,2.0
Lídia,12.0,female,1.0,,,
Soniya,12.0,female,1.0,,,
Maisa,12.0,female,1.0,,,
Nimbe,12.0,female,1.0,,,
Gan,12.0,male,0.67,'gæn,1,1.0
Laurene,12.0,female,1.0,lɔː 'riːn,01,2.0
Luanna,12.0,female,1.0,,,
Bertil,12.0,male,1.0,'bɛː tɪl,10,2.0
Khor,12.0,male,0.75,,,
Theis,12.0,male,1.0,'ðaɪz,1,1.0
Julita,12.0,female,1.0,,,
Ashanti,12.0,female,0.75,,,
Binu,12.0,male,0.83,,,
Maulik,12.0,male,1.0,,,
Cathrin,12.0,female,1.0,,,
Zenon,12.0,male,1.0,'ziː nən,10,2.0
Midori,12.0,female,1.0,,,
Arch,12.0,male,0.83,'ɑrʧ,1,1.0
Gry,12.0,female,0.92,,,
Saori,12.0,female,1.0,,,
Jiřina,12.0,female,1.0,,,
Marna,12.0,female,1.0,,,
Ujjal,12.0,male,1.0,,,
Aranzazu,12.0,female,1.0,,,
Kjerstin,12.0,female,1.0,,,
Pramila,12.0,female,1.0,,,
Zackary,12.0,male,1.0,,,
Gerome,12.0,male,1.0,'gɛ rʌm,10,2.0
Renz,12.0,male,0.75,'rɛnz,1,1.0
Holley,12.0,female,1.0,'hɑ liː,10,2.0
Elizabet,12.0,female,1.0,,,
Claudius,12.0,male,1.0,'klɔː diː əs,100,3.0
Yuxin,12.0,female,1.0,,,
Tormod,12.0,male,1.0,,,
Tsang,12.0,male,0.67,'sæŋ,1,1.0
Pricila,12.0,female,1.0,,,
Diyan,12.0,male,0.92,,,
Oded,12.0,male,1.0,'oʊ dɛd,10,2.0
Roxann,12.0,female,1.0,,,
Mary-Ellen,12.0,female,1.0,,,
Rezan,12.0,male,1.0,,,
Hien,12.0,male,0.75,,,
Gevorg,12.0,male,1.0,,,
Naciye,12.0,female,1.0,,,
Toh,12.0,male,1.0,,,
Mihailo,12.0,male,1.0,,,
Robie,12.0,female,0.5,'roʊ biː,10,2.0
Mansur,12.0,male,1.0,'mæn sɛː,10,2.0
Gun,12.0,female,0.75,'gən,1,1.0
Azman,12.0,male,1.0,,,
Hill,12.0,male,0.58,'hɪl,1,1.0
Fara,12.0,female,0.92,'fɑ ɹʌ,10,2.0
Kondwani,12.0,male,1.0,,,
Ima,12.0,female,0.75,,,
Haruna,12.0,female,0.83,,,
Durga,12.0,female,0.75,,,
Shino,12.0,male,0.67,,,
Grishma,12.0,female,1.0,'ɡɹɪʃ mʌ,10,2.0
Lung,12.0,male,0.92,'ləŋ,1,1.0
Srinivasan,12.0,male,1.0,ʃriː niː vɑ 'sɑn,0001,4.0
Roseanna,12.0,female,1.0,,,
Bahadir,12.0,male,1.0,,,
Gislaine,12.0,female,1.0,,,
Tayyab,12.0,male,1.0,,,
Ludovico,12.0,male,1.0,lʉː 'dɑ vɪ `kəʊ,0101,4.0
Lawan,12.0,female,1.0,,,
Aliaa,12.0,female,1.0,,,
Gethin,12.0,male,1.0,,,
Tresa,12.0,female,1.0,,,
Lieve,12.0,female,1.0,'li,1,1.0
Jožica,12.0,female,1.0,,,
Bekim,12.0,male,1.0,,,
Perrin,12.0,female,0.5,'pɛ rɪn,10,2.0
Miljana,12.0,female,0.92,,,
Agnė,12.0,female,1.0,,,
Elita,12.0,female,1.0,,,
Landy,12.0,male,0.83,'læn diː,10,2.0
Stalin,12.0,male,1.0,'stɑ lən,10,2.0
Matthijs,12.0,male,1.0,,,
Nonna,12.0,female,1.0,,,
Corie,12.0,female,0.92,,,
Koushik,12.0,male,1.0,,,
Nadezhda,12.0,female,0.92,,,
Takuya,12.0,male,1.0,,,
Pranil,12.0,male,1.0,,,
Torhild,12.0,female,0.92,,,
Jacco,12.0,male,1.0,,,
Suren,12.0,male,1.0,'sʊ rən,10,2.0
Nienke,12.0,female,1.0,,,
Daquan,12.0,male,1.0,,,
Sarfraz,12.0,male,1.0,,,
Kinza,12.0,female,1.0,,,
Mokhtar,12.0,male,1.0,,,
Jaan,12.0,male,0.92,'jɑn,1,1.0
Andrian,12.0,male,1.0,'æn dɹeɪ ʌ,100,3.0
Julijana,12.0,female,1.0,,,
Clementina,12.0,female,1.0,`klɛ mɪn 'ti nʌ,1010,4.0
Marlee,12.0,female,1.0,,,
Matjaz,12.0,male,1.0,,,
Noori,12.0,female,0.75,,,
Nofar,12.0,female,1.0,,,
Khalilah,12.0,female,1.0,,,
Máire,12.0,female,1.0,,,
Krishnan,12.0,male,1.0,'krɪ ʃnən,10,2.0
Erkut,12.0,male,1.0,'əː kʌ,10,2.0
Dam,12.0,male,0.67,'dæm,1,1.0
Manash,12.0,male,1.0,,,
Jasleen,12.0,female,0.92,,,
Prathamesh,12.0,male,1.0,,,
Kalliopi,12.0,female,1.0,,,
Pin,12.0,male,0.58,'pɪn,1,1.0
Narciso,12.0,male,1.0,nɑr 'ʧiː soʊ,010,3.0
Saidi,12.0,male,0.92,,,
Jori,12.0,female,0.5,,,
Aretha,12.0,female,1.0,ɛː 'iː θə,010,3.0
Beena,12.0,female,1.0,,,
Olufemi,12.0,male,1.0,,,
Sabeen,12.0,female,1.0,,,
Brigida,12.0,female,1.0,'bɹɪ dʒɪ dʌ,100,3.0
Gun-Britt,12.0,female,1.0,,,
Shelton,12.0,male,0.92,'ʃɛl tən,10,2.0
Eon,12.0,male,1.0,'iː ən,10,2.0
Dionisio,12.0,male,1.0,`daɪ ə 'nɪ siː oʊ,10100,5.0
Prabha,12.0,female,0.83,,,
Liban,12.0,male,1.0,,,
Awilda,12.0,female,1.0,,,
Khaldoon,12.0,male,1.0,,,
Shraddha,12.0,female,1.0,,,
Vuk,12.0,male,1.0,,,
Ronna,12.0,female,1.0,'rɑ nʌ,10,2.0
Zübeyde,12.0,female,1.0,,,
Shalene,12.0,female,1.0,,,
Earnest,12.0,male,1.0,'ɛː nɪst,10,2.0
Natia,12.0,female,1.0,,,
Franciane,12.0,female,1.0,,,
Özdemir,12.0,male,1.0,,,
Upendra,12.0,male,1.0,,,
Jiro,12.0,male,1.0,,,
Imo,12.0,female,0.75,'aɪ moʊ,10,2.0
Graca,12.0,female,1.0,,,
Minas,12.0,male,0.83,'miː nəs,10,2.0
Rafat,12.0,male,0.75,,,
Omkar,12.0,male,1.0,,,
Sagi,12.0,male,0.83,,,
Sharni,12.0,female,1.0,,,
Jannick,12.0,female,0.58,,,
Arum,12.0,female,0.92,'ɛ rʌm,10,2.0
Mary-Anne,12.0,female,1.0,,,
Sie,12.0,male,0.67,'siː,1,1.0
Shimon,12.0,male,1.0,'ʃiː moʊn,10,2.0
Jurre,12.0,male,1.0,,,
Jehad,12.0,male,0.92,,,
Fahmy,12.0,male,1.0,'fɑ miː,10,2.0
Janio,12.0,male,1.0,,,
Diksha,12.0,female,1.0,,,
Mais,12.0,female,1.0,'meɪz,1,1.0
Vagner,12.0,male,1.0,,,
Kinsey,12.0,female,1.0,'kɪn ziː,10,2.0
Luigia,12.0,female,1.0,,,
Jabir,12.0,male,1.0,,,
Dipendra,12.0,male,1.0,,,
Marie-Line,12.0,female,0.92,,,
Aras,12.0,male,0.83,'ɑ ɹʌ,10,2.0
Matic,12.0,male,1.0,'mæ tɪk,10,2.0
Kseniya,12.0,female,1.0,,,
Deivid,12.0,male,1.0,,,
Fariborz,12.0,male,1.0,,,
Caecilia,12.0,female,1.0,ki 'sɪ leɪ ʌ,0100,4.0
Jurgis,12.0,male,1.0,,,
Lorina,12.0,female,1.0,,,
Avraham,12.0,male,1.0,'eɪv rə hæm,100,3.0
Yoshimi,12.0,female,0.92,,,
Par,12.0,female,0.5,'pɑr,1,1.0
Lobna,12.0,female,1.0,,,
Safi,12.0,male,0.67,,,
Garance,12.0,female,1.0,,,
Noran,12.0,female,1.0,,,
Gergő,12.0,male,1.0,,,
Vilhelm,12.0,male,0.92,,,
Jang,12.0,female,0.75,'ʤæŋ,1,1.0
Chou,12.0,female,0.67,'ʧuː,1,1.0
Kosta,12.0,male,1.0,'koʊ stə,10,2.0
Ghina,12.0,female,1.0,,,
Bhasker,12.0,male,1.0,,,
Feyzi,12.0,male,1.0,,,
Abdessamad,12.0,male,1.0,,,
Cleber,12.0,male,1.0,,,
